State,District,Year,Quarter,Transaction_Count,Transaction_Amount
Bihar,Begusarai District,2019,2,420369,861135420.00
Bihar,Supaul District,2019,2,261835,621350642.00
Bihar,Sitamarhi District,2019,2,464001,1054440855.00
Bihar,Saran District,2019,2,660816,1511533675.00
Bihar,Arwal District,2019,2,127961,228089175.00
Bihar,Vaishali District,2019,2,706255,1503710720.00
Bihar,Pashchim Champaran District,2019,2,754956,1807646307.00
Bihar,Gopalganj District,2019,2,419736,1042999795.00
Bihar,Lakhisarai District,2019,2,140776,288144511.00
Bihar,Aurangabad District,2019,2,466316,1028918813.00
Bihar,Kaimur Bhabua District,2019,2,233890,502827066.00
Bihar,Araria District,2019,2,275976,848688676.00
Bihar,Munger District,2019,2,225552,434455543.00
Bihar,Katihar District,2019,2,500894,1262216432.00
Bihar,Khagaria District,2019,2,211775,474324786.00
Bihar,Saharsa District,2019,2,309217,777991635.00
Bihar,Bhagalpur District,2019,2,615040,1150904188.00
Bihar,Madhubani District,2019,2,689839,1830248521.00
Bihar,Kishanganj District,2019,2,172899,551086091.00
Bihar,Gaya District,2019,2,919937,1718017779.00
Bihar,Samastipur District,2019,2,659872,1446039768.00
Bihar,Banka District,2019,2,149782,265207653.00
Bihar,Purbi Champaran District,2019,2,937122,2207821270.00
Bihar,Sheohar District,2019,2,77989,173885487.00
Bihar,Bhojpur District,2019,2,425496,922175961.00
Bihar,Madhepura District,2019,4,395526,1113340861.00
Bihar,Purnia District,2019,4,735598,1873193948.00
Bihar,Nalanda District,2019,4,1426896,1803708281.00
Bihar,Buxar District,2019,4,361937,672103503.00
Bihar,Darbhanga District,2019,4,1059279,2585981570.00
Bihar,Nawada District,2019,4,547595,1167043567.00
Bihar,Jamui District,2019,4,407483,905118756.00
Bihar,Sheikhpura District,2019,4,124377,225016147.00
Bihar,Siwan District,2019,4,865806,1926229487.00
Bihar,Muzaffarpur District,2019,4,1900732,4136536726.00
Bihar,Patna District,2019,4,17235243,37707384361.00
Bihar,Jehanabad District,2019,4,343084,501279185.00
Bihar,Rohtas District,2019,4,1129246,1764430308.00
Bihar,Begusarai District,2019,4,687513,1400383169.00
Bihar,Supaul District,2019,4,418643,1026480093.00
Bihar,Sitamarhi District,2019,4,686989,1556217974.00
Bihar,Saran District,2019,4,1039542,2265346427.00
Bihar,Arwal District,2019,4,207671,302520118.00
Bihar,Vaishali District,2019,4,1092261,2283531751.00
Bihar,Pashchim Champaran District,2019,4,1130965,2726720274.00
Bihar,Gopalganj District,2019,4,650123,1570634886.00
Bihar,Lakhisarai District,2019,4,254456,472346956.00
Bihar,Aurangabad District,2019,4,751614,1434726641.00
Bihar,Kaimur Bhabua District,2019,4,333727,644719192.00
Bihar,Araria District,2019,4,462746,1410655861.00
Bihar,Munger District,2019,4,353666,657222419.00
Bihar,Katihar District,2019,4,772131,1876729627.00
Bihar,Khagaria District,2019,4,344043,784039610.00
Bihar,Saharsa District,2019,4,495346,1211669207.00
Bihar,Bhagalpur District,2019,4,914156,1720136936.00
Bihar,Madhubani District,2019,4,1038907,2655204864.00
Bihar,Kishanganj District,2019,4,279243,840550915.00
Bihar,Gaya District,2019,4,1627240,2505031785.00
Bihar,Samastipur District,2019,4,995634,2217497574.00
Bihar,Banka District,2019,4,241765,424522416.00
Bihar,Purbi Champaran District,2019,4,1432859,3375935182.00
Bihar,Sheohar District,2019,4,120327,266342850.00
Bihar,Bhojpur District,2019,4,665945,1302893151.00
Bihar,Madhepura District,2019,1,264883,576254457.00
Bihar,Purnia District,2019,1,432736,880288859.00
Bihar,Nalanda District,2019,1,946010,1077003029.00
Bihar,Buxar District,2019,1,269395,400579206.00
Bihar,Darbhanga District,2019,1,763583,1448771358.00
Bihar,Nawada District,2019,1,358636,558537691.00
Bihar,Jamui District,2019,1,254802,390616872.00
Bihar,Sheikhpura District,2019,1,84957,128265941.00
Bihar,Siwan District,2019,1,551354,1022001680.00
Bihar,Muzaffarpur District,2019,1,1262299,2061506662.00
Bihar,Patna District,2019,1,7894598,11217940482.00
Bihar,Jehanabad District,2019,1,281786,306816679.00
Bihar,Rohtas District,2019,1,879724,1104230103.00
Bihar,Begusarai District,2019,1,456148,695166454.00
Bihar,Supaul District,2019,1,291495,551617489.00
Bihar,Sitamarhi District,2019,1,511026,830161563.00
Bihar,Saran District,2019,1,688941,1194323044.00
Bihar,Arwal District,2019,1,166197,181951883.00
Bihar,Vaishali District,2019,1,749004,1174950626.00
Bihar,Pashchim Champaran District,2019,1,938338,1627339577.00
Bihar,Gopalganj District,2019,1,436537,840103897.00
Bihar,Lakhisarai District,2019,1,172050,249104103.00
Bihar,Aurangabad District,2019,1,568106,821609334.00
Bihar,Kaimur Bhabua District,2019,1,286810,419488028.00
Bihar,Araria District,2019,1,303436,771182124.00
Bihar,Munger District,2019,1,244480,359390718.00
Bihar,Katihar District,2019,1,545240,978868952.00
Bihar,Khagaria District,2019,1,227052,388654881.00
Bihar,Saharsa District,2019,1,325350,701328047.00
Bihar,Bhagalpur District,2019,1,669334,944495876.00
Bihar,Madhubani District,2019,1,725008,1443743325.00
Bihar,Kishanganj District,2019,1,172840,475097517.00
Bihar,Gaya District,2019,1,1025084,1460009336.00
Bihar,Samastipur District,2019,1,792952,1239854737.00
Bihar,Banka District,2019,1,183133,217589903.00
Bihar,Purbi Champaran District,2019,1,1069790,1856147556.00
Bihar,Sheohar District,2019,1,93729,142778198.00
Bihar,Bhojpur District,2019,1,469391,765057326.00
Bihar,Madhepura District,2019,3,285255,739372429.00
Bihar,Purnia District,2019,3,538629,1275466657.00
Bihar,Nalanda District,2019,3,734808,1272371591.00
Bihar,Buxar District,2019,3,233814,437029985.00
Bihar,Darbhanga District,2019,3,802970,1893397262.00
Bihar,Nawada District,2019,3,372689,810703743.00
Bihar,Jamui District,2019,3,293099,629177160.00
Bihar,Sheikhpura District,2019,3,74944,150326593.00
Bihar,Siwan District,2019,3,609065,1237987049.00
Bihar,Muzaffarpur District,2019,3,1526447,2988596104.00
Bihar,Patna District,2019,3,13404838,29128507191.00
Bihar,Jehanabad District,2019,3,215894,348008740.00
Bihar,Rohtas District,2019,3,637472,1189129970.00
Bihar,Begusarai District,2019,3,486249,950089935.00
Bihar,Supaul District,2019,3,303444,702060185.00
Bihar,Sitamarhi District,2019,3,515053,1195168691.00
Bihar,Saran District,2019,3,768342,1481370487.00
Bihar,Arwal District,2019,3,129870,205282509.00
Bihar,Vaishali District,2019,3,835929,1574270005.00
Bihar,Pashchim Champaran District,2019,3,794590,1810006587.00
Bihar,Gopalganj District,2019,3,492551,1040012341.00
Bihar,Lakhisarai District,2019,3,166181,301418674.00
Bihar,Aurangabad District,2019,3,489823,976700580.00
Bihar,Kaimur Bhabua District,2019,3,223817,430488299.00
Bihar,Araria District,2019,3,337253,991970413.00
Bihar,Munger District,2019,3,284046,462815661.00
Bihar,Katihar District,2019,3,605697,1365069712.00
Bihar,Khagaria District,2019,3,267467,508683170.00
Bihar,Saharsa District,2019,3,364988,859959131.00
Bihar,Bhagalpur District,2019,3,666207,1192702909.00
Bihar,Madhubani District,2019,3,732727,1815165090.00
Bihar,Kishanganj District,2019,3,212575,605260944.00
Bihar,Gaya District,2019,3,1275920,1904955491.00
Bihar,Samastipur District,2019,3,725863,1503897790.00
Bihar,Banka District,2019,3,168148,282598675.00
Bihar,Purbi Champaran District,2019,3,1028626,2348550131.00
Bihar,Sheohar District,2019,3,83755,185572591.00
Bihar,Bhojpur District,2019,3,450855,898638782.00
Bihar,Madhepura District,2021,2,1684296,5218255019.00
Bihar,Purnia District,2021,2,3753134,10051174946.00
Bihar,Nalanda District,2021,2,2876066,6967154494.00
Bihar,Buxar District,2021,2,1252195,3456834620.00
Bihar,Darbhanga District,2021,2,4739297,11767784405.00
Bihar,Nawada District,2021,2,1911948,5050993065.00
Bihar,Jamui District,2021,2,1521567,3812688721.00
Bihar,Sheikhpura District,2021,2,427755,1154376779.00
Bihar,Siwan District,2021,2,4705097,11418849549.00
Bihar,Muzaffarpur District,2021,2,6872504,17019791091.00
Bihar,Patna District,2021,2,53400850,114936000000.00
Bihar,Jehanabad District,2021,2,995035,2626018955.00
Bihar,Rohtas District,2021,2,3001706,8146321798.00
Bihar,Begusarai District,2021,2,2745981,6263183535.00
Bihar,Supaul District,2021,2,1834979,5320160535.00
Bihar,Sitamarhi District,2021,2,2697354,7205555125.00
Bihar,Saran District,2021,2,4392087,10815034969.00
Bihar,Arwal District,2021,2,605677,1539697265.00
Bihar,Vaishali District,2021,2,3799946,9160292753.00
Bihar,Pashchim Champaran District,2021,2,4672176,11234841878.00
Bihar,Gopalganj District,2021,2,3111515,7589526483.00
Bihar,Lakhisarai District,2021,2,840880,2158341955.00
Bihar,Aurangabad District,2021,2,2708735,6989875840.00
Bihar,Kaimur Bhabua District,2021,2,1150340,3095159551.00
Bihar,Araria District,2021,2,2293469,6805583750.00
Bihar,Munger District,2021,2,1320520,3058878685.00
Bihar,Katihar District,2021,2,3117723,8474000097.00
Bihar,Khagaria District,2021,2,1469798,4091424766.00
Bihar,Saharsa District,2021,2,1904150,5015686223.00
Bihar,Bhagalpur District,2021,2,5068435,11733711173.00
Bihar,Madhubani District,2021,2,4695466,11634612115.00
Bihar,Kishanganj District,2021,2,1256800,3935360082.00
Bihar,Gaya District,2021,2,4732185,11427447209.00
Bihar,Samastipur District,2021,2,4015424,9848885595.00
Bihar,Banka District,2021,2,999688,2292049412.00
Bihar,Purbi Champaran District,2021,2,6300129,15889825388.00
Bihar,Sheohar District,2021,2,516755,1470937924.00
Bihar,Bhojpur District,2021,2,2211960,5903541283.00
Bihar,Madhepura District,2021,4,2669341,6728032171.00
Bihar,Purnia District,2021,4,6360264,14308666373.00
Bihar,Nalanda District,2021,4,4304381,9545809062.00
Bihar,Buxar District,2021,4,1873253,4694593051.00
Bihar,Darbhanga District,2021,4,7502523,16126372900.00
Bihar,Nawada District,2021,4,2795470,6745497141.00
Bihar,Jamui District,2021,4,2194277,4855309103.00
Bihar,Sheikhpura District,2021,4,618189,1512241025.00
Bihar,Siwan District,2021,4,9398007,20337077707.00
Bihar,Muzaffarpur District,2021,4,11287438,25294883683.00
Bihar,Patna District,2021,4,81765610,151293000000.00
Bihar,Jehanabad District,2021,4,1714631,4022284737.00
Bihar,Rohtas District,2021,4,4602525,11042288317.00
Bihar,Begusarai District,2021,4,4482558,9435583920.00
Bihar,Supaul District,2021,4,3015274,7393939188.00
Bihar,Sitamarhi District,2021,4,4153350,10194421150.00
Bihar,Saran District,2021,4,6615773,15141561808.00
Bihar,Arwal District,2021,4,924102,1877460509.00
Bihar,Vaishali District,2021,4,5962902,13534123655.00
Bihar,Pashchim Champaran District,2021,4,7557978,16286679058.00
Bihar,Gopalganj District,2021,4,4774101,10667558196.00
Bihar,Lakhisarai District,2021,4,1267087,2862649367.00
Bihar,Aurangabad District,2021,4,4053207,8846145771.00
Bihar,Kaimur Bhabua District,2021,4,1629114,4043696220.00
Bihar,Araria District,2021,4,3740380,8956552823.00
Bihar,Munger District,2021,4,2073784,4430721083.00
Bihar,Katihar District,2021,4,5138243,11740684682.00
Bihar,Khagaria District,2021,4,2299254,5441172620.00
Bihar,Saharsa District,2021,4,3136205,6870412639.00
Bihar,Bhagalpur District,2021,4,8447521,17306243346.00
Bihar,Madhubani District,2021,4,7114778,15424171781.00
Bihar,Kishanganj District,2021,4,2070748,5895020870.00
Bihar,Gaya District,2021,4,7707242,16641218690.00
Bihar,Samastipur District,2021,4,6267039,13761709166.00
Bihar,Banka District,2021,4,1483610,3162310457.00
Bihar,Purbi Champaran District,2021,4,9979391,22867973831.00
Bihar,Sheohar District,2021,4,799885,2042474878.00
Bihar,Bhojpur District,2021,4,3347510,8040908494.00
Bihar,Madhepura District,2021,1,1236738,3829336405.00
Bihar,Purnia District,2021,1,2732403,7235829630.00
Bihar,Nalanda District,2021,1,2268463,5351626269.00
Bihar,Buxar District,2021,1,879471,2401505831.00
Bihar,Darbhanga District,2021,1,3456999,8967471837.00
Bihar,Nawada District,2021,1,1343218,3497752896.00
Bihar,Jamui District,2021,1,1038356,2639451343.00
Bihar,Sheikhpura District,2021,1,300298,824998708.00
Bihar,Siwan District,2021,1,2823522,6920358607.00
Bihar,Muzaffarpur District,2021,1,5221017,13070944463.00
Bihar,Patna District,2021,1,41272981,88998693556.00
Bihar,Jehanabad District,2021,1,723928,1700603455.00
Bihar,Rohtas District,2021,1,2216469,6088176848.00
Bihar,Begusarai District,2021,1,1977439,4651369214.00
Bihar,Supaul District,2021,1,1362458,4085528078.00
Bihar,Sitamarhi District,2021,1,1895158,5446770751.00
Bihar,Saran District,2021,1,3020459,7424026781.00
Bihar,Arwal District,2021,1,430486,1040900665.00
Bihar,Vaishali District,2021,1,2763964,6839038568.00
Bihar,Pashchim Champaran District,2021,1,3418382,9047860514.00
Bihar,Gopalganj District,2021,1,2101332,5212014141.00
Bihar,Lakhisarai District,2021,1,613756,1545725650.00
Bihar,Aurangabad District,2021,1,1991766,5360695923.00
Bihar,Kaimur Bhabua District,2021,1,794062,2190183736.00
Bihar,Araria District,2021,1,1645629,5106231998.00
Bihar,Munger District,2021,1,960092,2192552875.00
Bihar,Katihar District,2021,1,2323955,6390929746.00
Bihar,Khagaria District,2021,1,1072001,2989173409.00
Bihar,Saharsa District,2021,1,1467040,4023753806.00
Bihar,Bhagalpur District,2021,1,3729907,8757585232.00
Bihar,Madhubani District,2021,1,3251471,8809359759.00
Bihar,Kishanganj District,2021,1,956184,3331835551.00
Bihar,Gaya District,2021,1,3790466,8943163048.00
Bihar,Samastipur District,2021,1,2833659,7326852419.00
Bihar,Banka District,2021,1,678449,1625176383.00
Bihar,Purbi Champaran District,2021,1,4379932,11804741355.00
Bihar,Sheohar District,2021,1,337930,992124432.00
Bihar,Bhojpur District,2021,1,1622637,4309305816.00
Bihar,Madhepura District,2021,3,2034018,5500029849.00
Bihar,Purnia District,2021,3,4826016,11168325428.00
Bihar,Nalanda District,2021,3,3381075,7437410612.00
Bihar,Buxar District,2021,3,1331392,3166266893.00
Bihar,Darbhanga District,2021,3,5791524,12557911471.00
Bihar,Nawada District,2021,3,2139002,5233101106.00
Bihar,Jamui District,2021,3,1679182,3769910511.00
Bihar,Sheikhpura District,2021,3,463143,1178457856.00
Bihar,Siwan District,2021,3,6975763,14555326813.00
Bihar,Muzaffarpur District,2021,3,8663460,19088505214.00
Bihar,Patna District,2021,3,65085179,120378000000.00
Bihar,Jehanabad District,2021,3,1195445,3015464946.00
Bihar,Rohtas District,2021,3,3409156,7988380312.00
Bihar,Begusarai District,2021,3,3382669,7023004546.00
Bihar,Supaul District,2021,3,2247423,5797237916.00
Bihar,Sitamarhi District,2021,3,3071280,7538949775.00
Bihar,Saran District,2021,3,4909074,10653230755.00
Bihar,Arwal District,2021,3,655254,1419881954.00
Bihar,Vaishali District,2021,3,4483512,10019125518.00
Bihar,Pashchim Champaran District,2021,3,5626291,12052580759.00
Bihar,Gopalganj District,2021,3,3591809,7691691800.00
Bihar,Lakhisarai District,2021,3,944664,2099202463.00
Bihar,Aurangabad District,2021,3,2970923,6528699841.00
Bihar,Kaimur Bhabua District,2021,3,1218238,2858892135.00
Bihar,Araria District,2021,3,2813200,7222773479.00
Bihar,Munger District,2021,3,1519400,3211090932.00
Bihar,Katihar District,2021,3,3783324,9267765710.00
Bihar,Khagaria District,2021,3,1706354,4317169777.00
Bihar,Saharsa District,2021,3,2350666,5488205887.00
Bihar,Bhagalpur District,2021,3,6299248,12979510130.00
Bihar,Madhubani District,2021,3,5236281,11442243635.00
Bihar,Kishanganj District,2021,3,1562190,4550836950.00
Bihar,Gaya District,2021,3,5929649,12593071266.00
Bihar,Samastipur District,2021,3,4742581,10599568038.00
Bihar,Banka District,2021,3,1086496,2393088092.00
Bihar,Purbi Champaran District,2021,3,7528149,17061553144.00
Bihar,Sheohar District,2021,3,590061,1494759528.00
Bihar,Bhojpur District,2021,3,2448022,5721558826.00
Bihar,Madhepura District,2020,2,694489,1926390841.00
Bihar,Purnia District,2020,2,1220645,3144206569.00
Bihar,Nalanda District,2020,2,1236612,2511735768.00
Bihar,Buxar District,2020,2,528766,1138890072.00
Bihar,Darbhanga District,2020,2,1660540,3932060944.00
Bihar,Nawada District,2020,2,830738,1856990665.00
Bihar,Jamui District,2020,2,616481,1292352801.00
Bihar,Sheikhpura District,2020,2,190302,406544188.00
Bihar,Siwan District,2020,2,1496472,3205163656.00
Bihar,Muzaffarpur District,2020,2,2572251,5903193156.00
Bihar,Patna District,2020,2,13807801,37859920785.00
Bihar,Jehanabad District,2020,2,429941,878935641.00
Bihar,Rohtas District,2020,2,1317112,3012571093.00
Bihar,Begusarai District,2020,2,1013896,2205771258.00
Bihar,Supaul District,2020,2,782514,1940245968.00
Bihar,Sitamarhi District,2020,2,1089786,2443446939.00
Bihar,Saran District,2020,2,1590231,3305092760.00
Bihar,Arwal District,2020,2,268085,564599035.00
Bihar,Vaishali District,2020,2,1501134,3209993082.00
Bihar,Pashchim Champaran District,2020,2,1947807,4653237699.00
Bihar,Gopalganj District,2020,2,1167013,2541417532.00
Bihar,Lakhisarai District,2020,2,363770,767683220.00
Bihar,Aurangabad District,2020,2,1130661,2486444709.00
Bihar,Kaimur Bhabua District,2020,2,543289,1285754642.00
Bihar,Araria District,2020,2,858907,2480203645.00
Bihar,Munger District,2020,2,522173,1029703568.00
Bihar,Katihar District,2020,2,1255101,3151138413.00
Bihar,Khagaria District,2020,2,576287,1467466199.00
Bihar,Saharsa District,2020,2,823372,2081765909.00
Bihar,Bhagalpur District,2020,2,1561760,3998834365.00
Bihar,Madhubani District,2020,2,1777506,4146168147.00
Bihar,Kishanganj District,2020,2,526568,1487107955.00
Bihar,Gaya District,2020,2,1972685,4100072381.00
Bihar,Samastipur District,2020,2,1536299,3614031763.00
Bihar,Banka District,2020,2,458109,844160854.00
Bihar,Purbi Champaran District,2020,2,2357758,5443836316.00
Bihar,Sheohar District,2020,2,205238,451476592.00
Bihar,Bhojpur District,2020,2,954643,2037914496.00
Bihar,Madhepura District,2020,4,1155495,3405769862.00
Bihar,Purnia District,2020,4,2416041,6313205421.00
Bihar,Nalanda District,2020,4,2255217,5113627159.00
Bihar,Buxar District,2020,4,963324,2433657274.00
Bihar,Darbhanga District,2020,4,3297598,8213612835.00
Bihar,Nawada District,2020,4,1338381,3226293361.00
Bihar,Jamui District,2020,4,1013521,2328130984.00
Bihar,Sheikhpura District,2020,4,313125,779886888.00
Bihar,Siwan District,2020,4,2923089,7277805274.00
Bihar,Muzaffarpur District,2020,4,4970912,12202451466.00
